filename,width,height,class,xmin,ymin,xmax,ymax
01_planodatavedio_mp4-0179_jpg.rf.SGyqmlVqRAjwoNUsdD8N.jpg,640,640,sprite,537,506,621,639
01_planodatavedio_mp4-0205_jpg.rf.RrOT9rkFTLc4NRihjWj4.jpg,640,640,sprite,302,437,506,638
01_planodatavedio_mp4-0205_jpg.rf.RrOT9rkFTLc4NRihjWj4.jpg,640,640,sprite,505,439,640,640
WhatsApp Image 2025-01-15 at 14_50_24_0589231e_jpg.rf.SH1ElooNHQ3FienV8qu9.jpg,1280,960,Pepsi,60,462,193,845
WhatsApp Image 2025-01-15 at 14_50_24_0589231e_jpg.rf.SH1ElooNHQ3FienV8qu9.jpg,1280,960,7up,260,462,364,845
WhatsApp Image 2025-01-15 at 14_50_24_0589231e_jpg.rf.SH1ElooNHQ3FienV8qu9.jpg,1280,960,Pepsi,431,462,554,840
WhatsApp Image 2025-01-15 at 14_50_24_0589231e_jpg.rf.SH1ElooNHQ3FienV8qu9.jpg,1280,960,Pepsi,795,332,950,850
WhatsApp Image 2025-01-15 at 14_50_24_0589231e_jpg.rf.SH1ElooNHQ3FienV8qu9.jpg,1280,960,Pepsi,598,340,732,847
WhatsApp Image 2025-01-15 at 14_50_24_0589231e_jpg.rf.SH1ElooNHQ3FienV8qu9.jpg,1280,960,Pepsi,991,324,1172,864
Deal_-Pepsi-Focuses-on-Collaboration_jpg.rf.SXRDBvpVp0e7G0u4nVV3.jpg,416,416,Pepsi,0,0,416,416
zoom_out_287_jpg.rf.SUxgBYqB1gPBPf3oTbhG.jpg,640,640,Coca-Cola,173,127,276,342
WhatsApp Video 2025-01-15 at 14_50_32_d88ff96b_mp4-0008_jpg.rf.Sl8haHNnRmtNetWPYc8z.jpg,480,848,7up,29,70,254,819
Screenshot-2025-09-11-164013_png.rf.Sc5P3gFcKyUCePrZOzMY.jpg,640,640,Mirinda,12,135,640,552
Screenshot-2025-09-11-164013_png.rf.Sc5P3gFcKyUCePrZOzMY.jpg,640,640,Mirinda,68,359,640,638
Screenshot-2025-09-11-164013_png.rf.Sc5P3gFcKyUCePrZOzMY.jpg,640,640,Mirinda,0,0,633,308
zoom_out_-96-_jpg.rf.SZmdP1YkSzd0popNuIS9.jpg,640,640,Coca-Cola,228,45,501,596
Screenshot-2025-09-11-164046_png.rf.SfbiDdbQRr5BN8EYBsNP.jpg,640,640,Mirinda,67,105,243,640
01_planodatavedio_mp4-0178_jpg.rf.StF70DoOuncVSduvYlgd.jpg,640,640,sprite,130,265,221,403
01_planodatavedio_mp4-0178_jpg.rf.StF70DoOuncVSduvYlgd.jpg,640,640,sprite,213,264,308,409
01_planodatavedio_mp4-0178_jpg.rf.StF70DoOuncVSduvYlgd.jpg,640,640,sprite,97,467,198,593
01_planodatavedio_mp4-0178_jpg.rf.StF70DoOuncVSduvYlgd.jpg,640,640,sprite,192,467,275,580
01_planodatavedio_mp4-0178_jpg.rf.StF70DoOuncVSduvYlgd.jpg,640,640,sprite,262,461,361,576
01_planodatavedio_mp4-0178_jpg.rf.StF70DoOuncVSduvYlgd.jpg,640,640,sprite,366,454,445,572
01_planodatavedio_mp4-0178_jpg.rf.StF70DoOuncVSduvYlgd.jpg,640,640,sprite,445,452,528,566
01_planodatavedio_mp4-0178_jpg.rf.StF70DoOuncVSduvYlgd.jpg,640,640,sprite,529,457,595,566
01_planodatavedio_mp4-0178_jpg.rf.StF70DoOuncVSduvYlgd.jpg,640,640,sprite,561,257,635,397
01_planodatavedio_mp4-0178_jpg.rf.StF70DoOuncVSduvYlgd.jpg,640,640,sprite,198,28,306,211
zoom_out_41_jpg.rf.T2zwQkKNYw8tHnKg4gtt.jpg,640,640,Coca-Cola,103,87,302,553
zoom_out_41_jpg.rf.T2zwQkKNYw8tHnKg4gtt.jpg,640,640,Coca-Cola,337,90,533,553
zoom_out_285_jpg.rf.T820UHcWPkvnff1DQ7Hl.jpg,640,640,Coca-Cola,148,128,250,279
01_planodatavedio_mp4-0183_jpg.rf.Hg3bP51961TxTGrkXiwf.jpg,640,640,sprite,101,395,196,537
01_planodatavedio_mp4-0183_jpg.rf.Hg3bP51961TxTGrkXiwf.jpg,640,640,sprite,202,386,291,534
01_planodatavedio_mp4-0183_jpg.rf.Hg3bP51961TxTGrkXiwf.jpg,640,640,sprite,450,368,525,495
01_planodatavedio_mp4-0183_jpg.rf.Hg3bP51961TxTGrkXiwf.jpg,640,640,sprite,514,361,605,495
01_planodatavedio_mp4-0183_jpg.rf.Hg3bP51961TxTGrkXiwf.jpg,640,640,sprite,277,175,375,333
01_planodatavedio_mp4-0183_jpg.rf.Hg3bP51961TxTGrkXiwf.jpg,640,640,sprite,556,535,628,640
01_planodatavedio_mp4-0183_jpg.rf.Hg3bP51961TxTGrkXiwf.jpg,640,640,sprite,501,545,558,638
01_planodatavedio_mp4-0183_jpg.rf.Hg3bP51961TxTGrkXiwf.jpg,640,640,sprite,435,549,497,636
01_planodatavedio_mp4-0183_jpg.rf.Hg3bP51961TxTGrkXiwf.jpg,640,640,sprite,351,568,422,640
01_planodatavedio_mp4-0183_jpg.rf.Hg3bP51961TxTGrkXiwf.jpg,640,640,sprite,261,578,328,640
Coke-Vs-Pepsi---YouTube_jpg.rf.Hn7feL1PBFCdBcDOZpyc.jpg,416,416,Pepsi,61,168,416,416
Pepsi-_-POKKA-Singapore-Partner-Brands_jpg.rf.HsDgAI9X2UBszkQoltBh.jpg,416,416,Pepsi,56,142,368,269
Pepsi-Zero-Sugar-Declares-the-End-of_jpg.rf.HztRwiQQZuE5k7pvKsuK.jpg,416,416,Pepsi,0,0,416,367
WhatsApp Video 2025-01-15 at 14_50_30_daad8c9c_mp4-0012_jpg.rf.IAk6i0rT4cq6lp4MrFk8.jpg,848,480,7up,102,114,230,471
WhatsApp Video 2025-01-15 at 14_50_30_daad8c9c_mp4-0012_jpg.rf.IAk6i0rT4cq6lp4MrFk8.jpg,848,480,7up,635,20,741,344
WhatsApp Video 2025-01-15 at 14_50_30_daad8c9c_mp4-0012_jpg.rf.IAk6i0rT4cq6lp4MrFk8.jpg,848,480,Pepsi,285,113,375,429
WhatsApp Video 2025-01-15 at 14_50_30_daad8c9c_mp4-0012_jpg.rf.IAk6i0rT4cq6lp4MrFk8.jpg,848,480,Pepsi,515,8,634,367
WhatsApp Video 2025-01-15 at 14_50_30_daad8c9c_mp4-0012_jpg.rf.IAk6i0rT4cq6lp4MrFk8.jpg,848,480,Pepsi,394,8,512,387
zoom_out_24_jpg.rf.IXmiz6DmRrRjlUSbkJ5U.jpg,640,640,Coca-Cola,238,228,405,562
Buy-Pepsi-_-7-5-Ounce-Mini-Cans_-24-Pack-Packaging__jpg.rf.IPwpNnYRiDFYS0KNJkEK.jpg,416,416,Pepsi,0,0,416,416
Screenshot-2025-09-11-163951_png.rf.IGA5erB0kI2VxOOvYBMN.jpg,640,640,Mirinda,186,0,310,640
Screenshot-2025-09-11-163951_png.rf.IGA5erB0kI2VxOOvYBMN.jpg,640,640,Mirinda,309,0,464,638
Screenshot-2025-09-11-163951_png.rf.IGA5erB0kI2VxOOvYBMN.jpg,640,640,Mirinda,93,0,191,640
Screenshot-2025-09-11-163951_png.rf.IGA5erB0kI2VxOOvYBMN.jpg,640,640,Mirinda,521,0,637,640
Buy-Pepsi-Soft-Drink-250-Ml-Can-Online-At_yy_jpg.rf.IfmxG2iWOUNzMWk27TXE.jpg,416,416,Pepsi,0,63,416,352
zoom_out_-2024-07-10T124739-532_jpg.rf.IkSSEkf7XL1zO1qQ6ErN.jpg,640,640,Coca-Cola,126,123,479,601
WhatsApp Video 2025-01-15 at 14_50_30_950dbe0e_mp4-0015_jpg.rf.IxpOy5VIEkGBlQE0OCkS.jpg,480,848,7up,0,347,36,520
WhatsApp Video 2025-01-15 at 14_50_30_950dbe0e_mp4-0015_jpg.rf.IxpOy5VIEkGBlQE0OCkS.jpg,480,848,7up,373,282,445,514
zoom_out_-29-_jpg.rf.IqjBMjuxFkKJzG80ZREG.jpg,640,640,Coca-Cola,136,84,299,548
zoom_out_-29-_jpg.rf.IqjBMjuxFkKJzG80ZREG.jpg,640,640,Coca-Cola,338,86,500,531
Image_14_png.rf.IlxsNR1u6Pcjp3exjMm7.jpg,320,320,7up,102,29,190,277
WhatsApp Video 2025-01-15 at 14_50_32_bec8999c_mp4-0000_jpg.rf.J0gi2Y1mm6sZLQ3QsI9b.jpg,480,848,7up,179,67,370,735
02_panodata_mp4-0018_jpg.rf.JAYkN25zHj7A1lh1jAcQ.jpg,640,640,sprite,126,91,236,276
02_panodata_mp4-0018_jpg.rf.JAYkN25zHj7A1lh1jAcQ.jpg,640,640,sprite,419,93,546,283
02_panodata_mp4-0018_jpg.rf.JAYkN25zHj7A1lh1jAcQ.jpg,640,640,sprite,545,98,637,289
02_panodata_mp4-0018_jpg.rf.JAYkN25zHj7A1lh1jAcQ.jpg,640,640,sprite,38,546,128,640
02_panodata_mp4-0018_jpg.rf.JAYkN25zHj7A1lh1jAcQ.jpg,640,640,sprite,134,550,219,640
02_panodata_mp4-0018_jpg.rf.JAYkN25zHj7A1lh1jAcQ.jpg,640,640,sprite,222,554,312,640
02_panodata_mp4-0018_jpg.rf.JAYkN25zHj7A1lh1jAcQ.jpg,640,640,sprite,554,99,634,288
WhatsApp Video 2025-01-15 at 14_50_32_13b4e91e_mp4-0022_jpg.rf.JHC5WsyQtWdBoHrIN7mX.jpg,480,848,7up,364,220,469,599
WhatsApp Video 2025-01-15 at 14_50_32_13b4e91e_mp4-0022_jpg.rf.JHC5WsyQtWdBoHrIN7mX.jpg,480,848,7up,72,110,144,575
zoom_in_-2024-07-10T123658-500_jpg.rf.JbkQMrWHycj2lNs6vIze.jpg,640,640,Coca-Cola,4,28,341,640
01_planodatavedio_mp4-0273_jpg.rf.JfkG467plIdTKKCSyCRC.jpg,640,640,sprite,217,14,314,191
01_planodatavedio_mp4-0273_jpg.rf.JfkG467plIdTKKCSyCRC.jpg,640,640,sprite,148,9,221,183
01_planodatavedio_mp4-0273_jpg.rf.JfkG467plIdTKKCSyCRC.jpg,640,640,sprite,228,232,300,359
01_planodatavedio_mp4-0273_jpg.rf.JfkG467plIdTKKCSyCRC.jpg,640,640,sprite,75,237,147,376
01_planodatavedio_mp4-0273_jpg.rf.JfkG467plIdTKKCSyCRC.jpg,640,640,sprite,2,241,64,399
01_planodatavedio_mp4-0273_jpg.rf.JfkG467plIdTKKCSyCRC.jpg,640,640,sprite,8,456,68,570
01_planodatavedio_mp4-0273_jpg.rf.JfkG467plIdTKKCSyCRC.jpg,640,640,sprite,72,442,144,549
01_planodatavedio_mp4-0273_jpg.rf.JfkG467plIdTKKCSyCRC.jpg,640,640,sprite,149,430,215,537
01_planodatavedio_mp4-0273_jpg.rf.JfkG467plIdTKKCSyCRC.jpg,640,640,sprite,234,416,295,532
01_planodatavedio_mp4-0048_jpg.rf.JqRjg4uk12s7UXDWW0Q3.jpg,640,640,sprite,181,316,343,576
01_planodatavedio_mp4-0048_jpg.rf.JqRjg4uk12s7UXDWW0Q3.jpg,640,640,sprite,368,364,509,574
01_planodatavedio_mp4-0048_jpg.rf.JqRjg4uk12s7UXDWW0Q3.jpg,640,640,sprite,517,369,640,579
01_planodatavedio_mp4-0048_jpg.rf.JqRjg4uk12s7UXDWW0Q3.jpg,640,640,sprite,266,2,461,232
01_planodatavedio_mp4-0048_jpg.rf.JqRjg4uk12s7UXDWW0Q3.jpg,640,640,sprite,473,4,639,241
02_panodata_mp4-0044_jpg.rf.K4HcZuLORphZKjIYnDc6.jpg,640,640,sprite,198,44,264,148
02_panodata_mp4-0044_jpg.rf.K4HcZuLORphZKjIYnDc6.jpg,640,640,sprite,204,314,265,408
02_panodata_mp4-0044_jpg.rf.K4HcZuLORphZKjIYnDc6.jpg,640,640,sprite,441,45,504,150
02_panodata_mp4-0044_jpg.rf.K4HcZuLORphZKjIYnDc6.jpg,640,640,sprite,260,314,323,411
02_panodata_mp4-0044_jpg.rf.K4HcZuLORphZKjIYnDc6.jpg,640,640,sprite,149,313,210,408
02_panodata_mp4-0044_jpg.rf.K4HcZuLORphZKjIYnDc6.jpg,640,640,sprite,366,45,439,150
02_panodata_mp4-0044_jpg.rf.K4HcZuLORphZKjIYnDc6.jpg,640,640,sprite,86,312,151,408
02_panodata_mp4-0044_jpg.rf.K4HcZuLORphZKjIYnDc6.jpg,640,640,sprite,513,195,539,282
02_panodata_mp4-0044_jpg.rf.K4HcZuLORphZKjIYnDc6.jpg,640,640,sprite,397,450,454,538
7-Controversial-Ads-Pepsi-Doesn_t-Want_jpg.rf.K3cmqlP7SM7P2WcgvKLQ.jpg,416,416,Pepsi,45,0,352,277
7-Controversial-Ads-Pepsi-Doesn_t-Want_jpg.rf.K3cmqlP7SM7P2WcgvKLQ.jpg,416,416,Pepsi,53,135,380,406
Screenshot-2025-09-11-164204_png.rf.Js9mrLWLQkdcpyq49sO5.jpg,640,640,Mirinda,103,9,380,640
Screenshot-2025-09-11-164204_png.rf.Js9mrLWLQkdcpyq49sO5.jpg,640,640,Mirinda,390,8,632,639
Screenshot-2025-09-11-183500_png.rf.K4yPbveOPvXDNiNtDO48.jpg,640,640,Mirinda,132,329,413,482
Screenshot-2025-09-11-183500_png.rf.K4yPbveOPvXDNiNtDO48.jpg,640,640,Mirinda,398,469,626,595
Screenshot-2025-09-11-183500_png.rf.K4yPbveOPvXDNiNtDO48.jpg,640,640,Mirinda,138,227,417,358
Screenshot-2025-09-11-183500_png.rf.K4yPbveOPvXDNiNtDO48.jpg,640,640,Mirinda,149,83,426,245
Screenshot-2025-09-11-183500_png.rf.K4yPbveOPvXDNiNtDO48.jpg,640,640,Mirinda,417,98,637,243
Screenshot-2025-09-11-183500_png.rf.K4yPbveOPvXDNiNtDO48.jpg,640,640,Mirinda,418,204,635,341
Screenshot-2025-09-11-183500_png.rf.K4yPbveOPvXDNiNtDO48.jpg,640,640,Mirinda,0,334,133,473
Screenshot-2025-09-11-183500_png.rf.K4yPbveOPvXDNiNtDO48.jpg,640,640,Mirinda,0,436,136,596
Screenshot-2025-09-11-183500_png.rf.K4yPbveOPvXDNiNtDO48.jpg,640,640,Mirinda,0,0,165,123
Screenshot-2025-09-11-183500_png.rf.K4yPbveOPvXDNiNtDO48.jpg,640,640,Mirinda,422,0,639,109
Screenshot-2025-09-12-042809_png.rf.KciPUievPI7V4IMuVWOE.jpg,640,640,Mirinda,21,5,222,638
01_planodatavedio_mp4-0185_jpg.rf.L0JkTMeFg7tUNCRGtBdT.jpg,640,640,sprite,318,170,392,325
01_planodatavedio_mp4-0185_jpg.rf.L0JkTMeFg7tUNCRGtBdT.jpg,640,640,sprite,131,376,217,523
01_planodatavedio_mp4-0185_jpg.rf.L0JkTMeFg7tUNCRGtBdT.jpg,640,640,sprite,217,367,315,522
01_planodatavedio_mp4-0185_jpg.rf.L0JkTMeFg7tUNCRGtBdT.jpg,640,640,sprite,468,360,547,495
01_planodatavedio_mp4-0185_jpg.rf.L0JkTMeFg7tUNCRGtBdT.jpg,640,640,sprite,539,362,611,489
01_planodatavedio_mp4-0185_jpg.rf.L0JkTMeFg7tUNCRGtBdT.jpg,640,640,sprite,578,535,640,640
01_planodatavedio_mp4-0185_jpg.rf.L0JkTMeFg7tUNCRGtBdT.jpg,640,640,sprite,511,543,575,640
01_planodatavedio_mp4-0185_jpg.rf.L0JkTMeFg7tUNCRGtBdT.jpg,640,640,sprite,445,545,514,640
01_planodatavedio_mp4-0185_jpg.rf.L0JkTMeFg7tUNCRGtBdT.jpg,640,640,sprite,371,556,428,640
01_planodatavedio_mp4-0185_jpg.rf.L0JkTMeFg7tUNCRGtBdT.jpg,640,640,sprite,275,566,356,640
01_planodatavedio_mp4-0073_jpg.rf.L3Qpps1URCUCvVUqMO4I.jpg,640,640,sprite,159,412,204,475
01_planodatavedio_mp4-0073_jpg.rf.L3Qpps1URCUCvVUqMO4I.jpg,640,640,sprite,207,414,249,474
01_planodatavedio_mp4-0073_jpg.rf.L3Qpps1URCUCvVUqMO4I.jpg,640,640,sprite,245,415,286,474
01_planodatavedio_mp4-0073_jpg.rf.L3Qpps1URCUCvVUqMO4I.jpg,640,640,sprite,288,417,329,476
01_planodatavedio_mp4-0073_jpg.rf.L3Qpps1URCUCvVUqMO4I.jpg,640,640,sprite,326,418,369,479
01_planodatavedio_mp4-0073_jpg.rf.L3Qpps1URCUCvVUqMO4I.jpg,640,640,sprite,365,418,404,477
01_planodatavedio_mp4-0073_jpg.rf.L3Qpps1URCUCvVUqMO4I.jpg,640,640,sprite,411,419,448,476
01_planodatavedio_mp4-0073_jpg.rf.L3Qpps1URCUCvVUqMO4I.jpg,640,640,sprite,221,322,268,388
01_planodatavedio_mp4-0073_jpg.rf.L3Qpps1URCUCvVUqMO4I.jpg,640,640,sprite,339,322,380,388
01_planodatavedio_mp4-0073_jpg.rf.L3Qpps1URCUCvVUqMO4I.jpg,640,640,sprite,380,326,416,385
01_planodatavedio_mp4-0073_jpg.rf.L3Qpps1URCUCvVUqMO4I.jpg,640,640,sprite,252,233,303,299
01_planodatavedio_mp4-0073_jpg.rf.L3Qpps1URCUCvVUqMO4I.jpg,640,640,sprite,454,325,489,388
Screenshot-2025-09-11-180349-Copy_png.rf.L2EhbZCVDkcCP98YiSUH.jpg,640,640,Mirinda,428,34,540,506
Screenshot-2025-09-11-180349-Copy_png.rf.L2EhbZCVDkcCP98YiSUH.jpg,640,640,Mirinda,519,19,635,493
zoom_out_-92-_jpg.rf.L54cyufbdMJhRvOq6SI5.jpg,640,640,Coca-Cola,114,192,231,425
zoom_out_-92-_jpg.rf.L54cyufbdMJhRvOq6SI5.jpg,640,640,Coca-Cola,226,194,315,423
zoom_out_-92-_jpg.rf.L54cyufbdMJhRvOq6SI5.jpg,640,640,Coca-Cola,311,194,401,427
zoom_out_-92-_jpg.rf.L54cyufbdMJhRvOq6SI5.jpg,640,640,Coca-Cola,400,197,492,429
Screenshot-2025-09-11-183857_png.rf.L8mDpBrif4gZQho73IKF.jpg,640,640,Mirinda,7,7,209,231
Screenshot-2025-09-11-183857_png.rf.L8mDpBrif4gZQho73IKF.jpg,640,640,Mirinda,428,418,503,573
zoom_out_-77-_jpg.rf.N6WVHi0KsSNXLZTIpgrA.jpg,640,640,Coca-Cola,44,69,161,587
zoom_out_-77-_jpg.rf.N6WVHi0KsSNXLZTIpgrA.jpg,640,640,Coca-Cola,167,72,283,583
zoom_out_-77-_jpg.rf.N6WVHi0KsSNXLZTIpgrA.jpg,640,640,Coca-Cola,343,69,464,585
zoom_out_-77-_jpg.rf.N6WVHi0KsSNXLZTIpgrA.jpg,640,640,Coca-Cola,470,69,586,584
WhatsApp Video 2025-01-15 at 14_50_32_7ff6a28e_mp4-0007_jpg.rf.NMSoN8xsjnrYoV8XbfP3.jpg,480,848,7up,172,69,386,824
Diet-Pepsi-Cola-Soda-Pop_-12-Fl-Oz_-12_yythk_jpeg.rf.KlHXVLaM06KR5ltUQF35.jpg,416,416,Pepsi,262,109,413,383
Buy-Pepsi-Can-250-ml--Online-at-desertcart-Malaysia_jpg.rf.NDEDOHifTGWDwngmMoOJ.jpg,416,416,Pepsi,0,0,416,416
01_planodatavedio_mp4-0033_jpg.rf.NqpFyD2Chhhd5zEhmlPZ.jpg,640,640,sprite,25,329,128,469
01_planodatavedio_mp4-0033_jpg.rf.NqpFyD2Chhhd5zEhmlPZ.jpg,640,640,sprite,117,335,217,473
01_planodatavedio_mp4-0033_jpg.rf.NqpFyD2Chhhd5zEhmlPZ.jpg,640,640,sprite,218,332,310,477
01_planodatavedio_mp4-0033_jpg.rf.NqpFyD2Chhhd5zEhmlPZ.jpg,640,640,sprite,309,337,398,471
01_planodatavedio_mp4-0033_jpg.rf.NqpFyD2Chhhd5zEhmlPZ.jpg,640,640,sprite,404,344,495,486
01_planodatavedio_mp4-0033_jpg.rf.NqpFyD2Chhhd5zEhmlPZ.jpg,640,640,sprite,143,62,254,265
01_planodatavedio_mp4-0033_jpg.rf.NqpFyD2Chhhd5zEhmlPZ.jpg,640,640,sprite,258,69,370,268
01_planodatavedio_mp4-0033_jpg.rf.NqpFyD2Chhhd5zEhmlPZ.jpg,640,640,sprite,477,81,589,270
Pepsi-Fizzy-Drink_-330-ml-_-Amazon-co_jpg.rf.NgoyLWrbsScfvhnq65Ay.jpg,416,416,Pepsi,0,0,414,416
Screenshot-2025-09-11-184306_png.rf.NvORXpf3MbJ7E4vq7NEJ.jpg,640,640,Mirinda,36,203,209,577
01_planodatavedio_mp4-0027_jpg.rf.NbG4Gj1nNwNMpE403haS.jpg,640,640,sprite,38,480,117,574
01_planodatavedio_mp4-0027_jpg.rf.NbG4Gj1nNwNMpE403haS.jpg,640,640,sprite,0,480,38,586
01_planodatavedio_mp4-0027_jpg.rf.NbG4Gj1nNwNMpE403haS.jpg,640,640,sprite,125,478,194,584
01_planodatavedio_mp4-0027_jpg.rf.NbG4Gj1nNwNMpE403haS.jpg,640,640,sprite,196,488,268,593
01_planodatavedio_mp4-0027_jpg.rf.NbG4Gj1nNwNMpE403haS.jpg,640,640,sprite,264,493,338,589
01_planodatavedio_mp4-0027_jpg.rf.NbG4Gj1nNwNMpE403haS.jpg,640,640,sprite,343,489,414,591
01_planodatavedio_mp4-0027_jpg.rf.NbG4Gj1nNwNMpE403haS.jpg,640,640,sprite,428,491,488,599
01_planodatavedio_mp4-0027_jpg.rf.NbG4Gj1nNwNMpE403haS.jpg,640,640,sprite,219,313,305,435
01_planodatavedio_mp4-0027_jpg.rf.NbG4Gj1nNwNMpE403haS.jpg,640,640,sprite,298,318,375,435
01_planodatavedio_mp4-0027_jpg.rf.NbG4Gj1nNwNMpE403haS.jpg,640,640,sprite,447,309,528,445
01_planodatavedio_mp4-0027_jpg.rf.NbG4Gj1nNwNMpE403haS.jpg,640,640,sprite,0,306,53,424
01_planodatavedio_mp4-0027_jpg.rf.NbG4Gj1nNwNMpE403haS.jpg,640,640,sprite,493,126,571,266
01_planodatavedio_mp4-0027_jpg.rf.NbG4Gj1nNwNMpE403haS.jpg,640,640,sprite,398,120,479,272
zoom_out_-2024-07-10T124748-185_jpg.rf.O9VD99yJCvrLWP6u3MVb.jpg,640,640,Coca-Cola,334,198,492,445
WhatsApp Video 2025-01-15 at 14_50_32_13b4e91e_mp4-0030_jpg.rf.O6cvORanHNouMYCcaz6S.jpg,480,848,Pepsi,109,312,208,529
WhatsApp Video 2025-01-15 at 14_50_32_13b4e91e_mp4-0030_jpg.rf.O6cvORanHNouMYCcaz6S.jpg,480,848,Pepsi,190,289,292,472
WhatsApp Video 2025-01-15 at 14_50_32_13b4e91e_mp4-0030_jpg.rf.O6cvORanHNouMYCcaz6S.jpg,480,848,7up,271,266,370,469
WhatsApp Video 2025-01-15 at 14_50_32_13b4e91e_mp4-0030_jpg.rf.O6cvORanHNouMYCcaz6S.jpg,480,848,Pepsi,417,230,480,613
WhatsApp Video 2025-01-15 at 14_50_32_70d83f7b_mp4-0000_jpg.rf.OQ3TKntcCtNaqsQuGAPO.jpg,480,848,7up,105,232,273,831
WhatsApp Video 2025-01-15 at 14_50_32_70d83f7b_mp4-0015_jpg.rf.OffyM56TWMFIR3r2KsFX.jpg,480,848,7up,222,104,467,847
vertical_flip_77_jpg.rf.OqIv6YbTUWr6h7owKNT6.jpg,640,640,Coca-Cola,115,30,563,603
Cola-wars---Wikipedia_jpg.rf.Os0WRu4WEarCsL56s4nU.jpg,416,416,Pepsi,97,67,416,283
01_planodatavedio_mp4-0221_jpg.rf.Ou99wqfL7BTEWdCBatmg.jpg,640,640,sprite,74,42,221,276
01_planodatavedio_mp4-0221_jpg.rf.Ou99wqfL7BTEWdCBatmg.jpg,640,640,sprite,0,45,78,277
01_planodatavedio_mp4-0221_jpg.rf.Ou99wqfL7BTEWdCBatmg.jpg,640,640,sprite,491,43,625,283
01_planodatavedio_mp4-0221_jpg.rf.Ou99wqfL7BTEWdCBatmg.jpg,640,640,sprite,435,368,539,520
01_planodatavedio_mp4-0221_jpg.rf.Ou99wqfL7BTEWdCBatmg.jpg,640,640,sprite,546,367,639,528
01_planodatavedio_mp4-0221_jpg.rf.Ou99wqfL7BTEWdCBatmg.jpg,640,640,sprite,311,362,430,520
01_planodatavedio_mp4-0221_jpg.rf.Ou99wqfL7BTEWdCBatmg.jpg,640,640,sprite,185,357,309,519
01_planodatavedio_mp4-0221_jpg.rf.Ou99wqfL7BTEWdCBatmg.jpg,640,640,sprite,71,362,181,511
01_planodatavedio_mp4-0221_jpg.rf.Ou99wqfL7BTEWdCBatmg.jpg,640,640,sprite,0,358,78,519
Pepsi-Regular-Bottle-Drinks--1-5L_jpg.rf.OyXMT7xFSrlpAUIVoSrO.jpg,416,416,Pepsi,156,84,280,331
Screenshot-2025-09-11-175950_png.rf.P7PvH85ZL5YAAmaXvWor.jpg,640,640,Mirinda,54,27,456,569
zoom_out_-2024-07-10T123608-731_jpg.rf.PZk8NFAO0qY81v5BbG64.jpg,640,640,Coca-Cola,185,128,437,580
Screenshot-2025-09-11-183500_png.rf.PY904IHs870u0lW0pZca.jpg,640,640,Mirinda,194,306,494,481
Screenshot-2025-09-11-183500_png.rf.PY904IHs870u0lW0pZca.jpg,640,640,Mirinda,0,457,199,601
Screenshot-2025-09-11-183500_png.rf.PY904IHs870u0lW0pZca.jpg,640,640,Mirinda,208,200,504,353
Screenshot-2025-09-11-183500_png.rf.PY904IHs870u0lW0pZca.jpg,640,640,Mirinda,217,52,513,236
Screenshot-2025-09-11-183500_png.rf.PY904IHs870u0lW0pZca.jpg,640,640,Mirinda,0,76,235,239
Screenshot-2025-09-11-183500_png.rf.PY904IHs870u0lW0pZca.jpg,640,640,Mirinda,0,186,218,340
Screenshot-2025-09-11-183500_png.rf.PY904IHs870u0lW0pZca.jpg,640,640,Mirinda,483,312,625,463
Screenshot-2025-09-11-183500_png.rf.PY904IHs870u0lW0pZca.jpg,640,640,Mirinda,464,418,614,590
Screenshot-2025-09-11-183500_png.rf.PY904IHs870u0lW0pZca.jpg,640,640,Mirinda,503,0,640,99
Screenshot-2025-09-11-183500_png.rf.PY904IHs870u0lW0pZca.jpg,640,640,Mirinda,11,0,245,99
zoom_out_123_jpg.rf.PecITZKjX1qbWfC2nwTV.jpg,640,640,Coca-Cola,194,224,442,557
01_planodatavedio_mp4-0258_jpg.rf.PrqlE5LetKRtBeXtWyaY.jpg,640,640,sprite,281,17,421,268
01_planodatavedio_mp4-0258_jpg.rf.PrqlE5LetKRtBeXtWyaY.jpg,640,640,sprite,418,17,561,268
01_planodatavedio_mp4-0258_jpg.rf.PrqlE5LetKRtBeXtWyaY.jpg,640,640,sprite,166,343,285,530
01_planodatavedio_mp4-0258_jpg.rf.PrqlE5LetKRtBeXtWyaY.jpg,640,640,sprite,287,342,398,520
15_199-Pepsi-Images_-Stock-Photos--1-_jpg.rf.PoTVSYUiCaMUjFVvXhY0.jpg,416,416,Pepsi,24,42,396,376
Screenshot-2025-09-11-180020_png.rf.QXsYX8PLhE17BBy4f358.jpg,640,640,Mirinda,98,0,380,446
zoom_out_206_jpg.rf.QBSOeG8cgk5bhlxSKZC3.jpg,640,640,Coca-Cola,187,89,345,505
01_planodatavedio_mp4-0233_jpg.rf.QYLsctfjk3T9B1ihqUjK.jpg,640,640,sprite,161,407,217,485
01_planodatavedio_mp4-0233_jpg.rf.QYLsctfjk3T9B1ihqUjK.jpg,640,640,sprite,213,405,269,481
01_planodatavedio_mp4-0233_jpg.rf.QYLsctfjk3T9B1ihqUjK.jpg,640,640,sprite,265,407,325,477
01_planodatavedio_mp4-0233_jpg.rf.QYLsctfjk3T9B1ihqUjK.jpg,640,640,sprite,322,407,375,485
